KNESER GRAPH (9,2)
Metric dimension: 6 BIGSINDEX : 510

{5, 8, 10, 13, 17, 20}
{5, 8, 10, 14, 17, 19}
{5, 8, 11, 13, 16, 20}
{5, 8, 11, 14, 16, 19}
{5, 8, 13, 14, 16, 17}
{6, 7, 8, 9, 10, 11}
{6, 7, 8, 9, 10, 12}
{6, 7, 8, 9, 11, 12}
{6, 7, 8, 9, 16, 17}
{6, 7, 8, 9, 16, 18}
{6, 7, 8, 9, 17, 18}
{6, 7, 8, 10, 11, 12}
{6, 7, 8, 16, 17, 18}
{6, 7, 10, 11, 18, 21}
{6, 7, 10, 12, 17, 21}
{6, 7, 10, 15, 17, 18}
{6, 7, 11, 12, 16, 21}
{6, 7, 11, 15, 16, 18}
{6, 7, 12, 15, 16, 17}
{6, 8, 10, 11, 18, 20}
{6, 8, 10, 12, 17, 20}
{6, 8, 10, 14, 17, 18}
{6, 8, 11, 12, 16, 20}
{6, 8, 11, 14, 16, 18}
{6, 8, 12, 14, 16, 17}
{7, 8, 10, 11, 18, 19}
{7, 8, 10, 12, 17, 19}
{7, 8, 10, 13, 17, 18}
{7, 8, 11, 12, 16, 19}
{7, 8, 11, 13, 16, 18}
{7, 8, 12, 13, 16, 17}
{10, 11, 12, 19, 20, 21}
{10, 11, 13, 18, 20, 21}
{10, 11, 14, 18, 19, 21}
{10, 11, 15, 18, 19, 20}
{10, 12, 13, 17, 20, 21}
{10, 12, 14, 17, 19, 21}
{10, 12, 15, 17, 19, 20}
{10, 13, 14, 17, 18, 21}
{10, 13, 15, 17, 18, 20}
{10, 14, 15, 17, 18, 19}
{11, 12, 13, 16, 20, 21}
{11, 12, 14, 16, 19, 21}
{11, 12, 15, 16, 19, 20}
{11, 13, 14, 16, 18, 21}
{11, 13, 15, 16, 18, 20}
{11, 14, 15, 16, 18, 19}
{12, 13, 14, 16, 17, 21}
{12, 13, 15, 16, 17, 20}
{12, 14, 15, 16, 17, 19}
{13, 14, 15, 16, 17, 18}


